"lsoa11cd","lad19cd","income_score","income_rank","income_decile"
"E01020316","E07000047",0.04,28618,9
"E01020317","E07000047",0.058,24320,8
"E01020318","E07000047",0.091,17717,6
"E01020319","E07000047",0.054,25224,8
"E01020320","E07000047",0.075,20532,7
"E01020321","E07000047",0.132,12328,4
"E01020322","E07000047",0.102,15994,5
"E01020323","E07000047",0.124,13166,5
"E01020324","E07000047",0.084,18953,6
"E01020325","E07000047",0.09,17977,6
"E01020326","E07000047",0.093,17374,6
"E01020327","E07000047",0.127,12900,4
"E01020328","E07000047",0.137,11760,4
"E01020329","E07000047",0.1,16282,5
"E01020330","E07000047",0.165,9220,3
"E01020331","E07000047",0.083,19042,6
"E01020332","E07000047",0.117,14128,5
"E01020333","E07000047",0.045,27280,9
"E01020334","E07000047",0.132,12262,4
"E01020335","E07000047",0.091,17718,6
"E01020336","E07000047",0.037,29400,9
"E01020337","E07000047",0.144,11011,4
"E01020338","E07000047",0.098,16662,6
"E01020339","E07000047",0.073,20879,7
"E01020340","E07000047",0.096,16920,6
"E01020341","E07000047",0.049,26443,9
"E01020342","E07000047",0.13,12499,4
"E01025468","E07000127",0.055,24923,8
"E01025469","E07000127",0.214,5893,2
"E01025470","E07000127",0.064,22699,7
"E01025471","E07000127",0.289,2545,1
"E01025472","E07000127",0.03,30731,10
"E01025473","E07000127",0.103,15841,5
"E01025474","E07000127",0.098,16571,6
"E01025475","E07000127",0.035,29716,10
"E01025476","E07000127",0.063,23052,8
"E01025477","E07000127",0.059,23917,8
"E01025478","E07000127",0.032,30445,10
"E01025479","E07000127",0.059,24051,8
"E01025480","E07000127",0.236,4723,2
"E01025481","E07000127",0.258,3678,2
"E01025482","E07000127",0.365,791,1
"E01025483","E07000127",0.124,13165,5
"E01025484","E07000127",0.054,25089,8
"E01025485","E07000127",0.073,20846,7
"E01025486","E07000127",0.096,16913,6
"E01025487","E07000127",0.074,20615,7
"E01025488","E07000127",0.052,25727,8
"E01025489","E07000127",0.062,23294,8
"E01025490","E07000127",0.047,26882,9
"E01025491","E07000127",0.042,28028,9
"E01025492","E07000127",0.185,7671,3
"E01025493","E07000127",0.395,447,1
"E01025494","E07000127",0.336,1294,1
"E01025495","E07000127",0.085,18673,6
"E01025496","E07000127",0.081,19439,6
"E01025497","E07000127",0.058,24326,8
"E01025498","E07000127",0.074,20696,7
"E01025499","E07000127",0.074,20747,7
"E01025500","E07000127",0.122,13417,5
"E01025501","E07000127",0.046,27124,9
"E01025502","E07000127",0.046,27253,9
"E01025503","E07000127",0.311,1925,1
"E01025504","E07000127",0.38,594,1
"E01025505","E07000127",0.176,8304,3
"E01025506","E07000127",0.053,25375,8
"E01025507","E07000127",0.082,19276,6
"E01025508","E07000127",0.136,11863,4
"E01025509","E07000127",0.14,11450,4
"E01025510","E07000127",0.027,31292,10
"E01025511","E07000127",0.035,29701,10
"E01025512","E07000127",0.068,21943,7
"E01025513","E07000127",0.059,23991,8
"E01025514","E07000127",0.097,16800,6
"E01025515","E07000127",0.087,18393,6
"E01025516","E07000127",0.08,19649,6
"E01025517","E07000127",0.156,9994,4
"E01025518","E07000127",0.127,12901,4
"E01025519","E07000127",0.059,24083,8
"E01025520","E07000127",0.252,3942,2
"E01025521","E07000127",0.232,4889,2
"E01025522","E07000127",0.126,13014,4
"E01025523","E07000127",0.128,12812,4
"E01025524","E07000127",0.265,3400,2
"E01025525","E07000127",0.13,12474,4
"E01025526","E07000127",0.161,9567,3
"E01025527","E07000127",0.317,1746,1
"E01025528","E07000127",0.292,2465,1
"E01025529","E07000127",0.226,5200,2
"E01025530","E07000127",0.045,27299,9
"E01025531","E07000127",0.084,18881,6
"E01025532","E07000127",0.05,26160,8
"E01025533","E07000127",0.078,19944,7
"E01025534","E07000127",0.054,25091,8
"E01025535","E07000127",0.102,15985,5
"E01025536","E07000127",0.193,7085,3
"E01025537","E07000127",0.081,19437,6
"E01025538","E07000127",0.051,25968,8
"E01025539","E07000127",0.052,25623,8
"E01025540","E07000127",0.048,26607,9
"E01026366","E07000142",0.125,13092,4
"E01026367","E07000142",0.127,12847,4
"E01026368","E07000142",0.08,19648,6
"E01026369","E07000142",0.095,17144,6
"E01026370","E07000142",0.058,24226,8
"E01026371","E07000142",0.064,22888,7
"E01026372","E07000142",0.074,20711,7
"E01026373","E07000142",0.094,17301,6
"E01026374","E07000142",0.347,1079,1
"E01026375","E07000142",0.329,1443,1
"E01026376","E07000142",0.238,4585,2
"E01026377","E07000142",0.179,8096,3
"E01026378","E07000142",0.282,2821,1
"E01026379","E07000142",0.231,4927,2
"E01026380","E07000142",0.112,14733,5
"E01026381","E07000142",0.261,3578,2
"E01026382","E07000142",0.248,4126,2
"E01026383","E07000142",0.453,128,1
"E01026384","E07000142",0.313,1849,1
"E01026385","E07000142",0.099,16431,6
"E01026386","E07000142",0.188,7479,3
"E01026387","E07000142",0.074,20653,7
"E01026388","E07000142",0.067,22095,7
"E01026389","E07000142",0.179,8084,3
"E01026390","E07000142",0.168,8961,3
"E01026391","E07000142",0.087,18334,6
"E01026392","E07000142",0.08,19559,6
"E01026393","E07000142",0.036,29580,10
"E01026394","E07000142",0.064,22762,7
"E01026395","E07000142",0.06,23750,8
"E01026396","E07000142",0.044,27728,9
"E01026397","E07000142",0.058,24092,8
"E01026398","E07000142",0.099,16379,5
"E01026399","E07000142",0.085,18711,6
"E01026400","E07000142",0.059,23921,8
"E01026401","E07000142",0.047,26977,9
"E01026402","E07000142",0.058,24144,8
"E01026403","E07000142",0.092,17535,6
"E01026404","E07000142",0.099,16392,5
"E01026405","E07000142",0.041,28243,9
"E01026406","E07000142",0.02,32270,10
"E01026407","E07000142",0.099,16383,5
"E01026408","E07000142",0.114,14473,5
"E01026409","E07000142",0.07,21558,7
"E01026410","E07000142",0.076,20298,7
"E01026411","E07000142",0.07,21556,7
"E01026412","E07000142",0.099,16422,5
"E01026413","E07000142",0.039,28834,9
"E01026414","E07000142",0.088,18163,6
"E01026415","E07000142",0.161,9557,3
"E01026416","E07000142",0.13,12534,4
"E01032683","E07000142",0.072,21127,7
"E01028762","E07000181",0.063,22981,7
"E01028763","E07000181",0.042,28219,9
"E01028764","E07000181",0.045,27423,9
"E01028765","E07000181",0.083,19049,6
"E01028766","E07000181",0.044,27617,9
"E01028767","E07000181",0.059,23941,8
"E01028771","E07000181",0.109,15083,5
"E01028772","E07000181",0.054,25099,8
"E01028773","E07000181",0.072,21190,7
"E01028774","E07000181",0.024,31792,10
"E01028775","E07000181",0.048,26638,9
"E01028776","E07000181",0.093,17390,6
"E01028777","E07000181",0.052,25603,8
"E01028778","E07000181",0.078,19987,7
"E01028779","E07000181",0.057,24521,8
"E01028780","E07000181",0.055,25042,8
"E01028781","E07000181",0.16,9645,3
"E01028782","E07000181",0.054,25305,8
"E01028783","E07000181",0.081,19304,6
"E01028784","E07000181",0.052,25656,8
"E01028785","E07000181",0.059,23987,8
"E01028786","E07000181",0.029,30927,10
"E01028787","E07000181",0.133,12192,4
"E01028788","E07000181",0.061,23352,8
"E01028789","E07000181",0.021,32124,10
"E01028790","E07000181",0.059,23859,8
"E01028791","E07000181",0.025,31610,10
"E01028792","E07000181",0.029,30971,10
"E01028793","E07000181",0.071,21318,7
"E01028794","E07000181",0.051,26035,8
"E01028795","E07000181",0.06,23786,8
"E01028796","E07000181",0.042,28183,9
"E01028797","E07000181",0.05,26254,8
"E01028798","E07000181",0.05,26162,8
"E01028799","E07000181",0.045,27270,9
"E01028800","E07000181",0.068,22025,7
"E01028801","E07000181",0.044,27738,9
"E01028802","E07000181",0.025,31646,10
"E01028804","E07000181",0.024,31704,10
"E01028806","E07000181",0.047,26780,9
"E01028807","E07000181",0.078,19998,7
"E01028808","E07000181",0.062,23251,8
"E01028809","E07000181",0.152,10278,4
"E01028810","E07000181",0.024,31710,10
"E01028811","E07000181",0.175,8382,3
"E01028813","E07000181",0.138,11699,4
"E01028814","E07000181",0.044,27538,9
"E01028815","E07000181",0.015,32580,10
"E01028816","E07000181",0.044,27667,9
"E01028817","E07000181",0.059,23856,8
"E01028818","E07000181",0.061,23596,8
"E01028819","E07000181",0.133,12187,4
"E01028820","E07000181",0.04,28609,9
"E01028821","E07000181",0.067,22123,7
"E01028822","E07000181",0.034,30068,10
"E01028823","E07000181",0.037,29229,9
"E01028824","E07000181",0.053,25331,8
"E01028825","E07000181",0.032,30415,10
"E01032947","E07000181",0.059,23937,8
"E01032948","E07000181",0.032,30442,10
"E01032949","E07000181",0.052,25560,8
"E01032950","E07000181",0.056,24596,8
"E01032951","E07000181",0.052,25583,8
"E01032952","E07000181",0.055,24833,8
"E01032953","E07000181",0.044,27702,9
"E01032954","E07000181",0.041,28330,9
"E01029925","E07000245",0.05,26179,8
"E01029926","E07000245",0.064,22809,7
"E01029927","E07000245",0.136,11913,4
"E01029928","E07000245",0.094,17243,6
"E01029929","E07000245",0.14,11420,4
"E01029930","E07000245",0.076,20353,7
"E01029937","E07000245",0.066,22275,7
"E01029938","E07000245",0.195,6957,3
"E01029939","E07000245",0.046,27080,9
"E01029940","E07000245",0.133,12184,4
"E01029941","E07000245",0.059,23936,8
"E01029942","E07000245",0.058,24111,8
"E01029944","E07000245",0.088,18236,6
"E01029945","E07000245",0.051,25921,8
"E01029946","E07000245",0.11,14985,5
"E01029947","E07000245",0.079,19681,6
"E01029949","E07000245",0.101,16215,5
"E01029950","E07000245",0.133,12162,4
"E01029951","E07000245",0.051,25805,8
"E01029952","E07000245",0.064,22704,7
"E01029953","E07000245",0.086,18516,6
"E01029954","E07000245",0.158,9798,3
"E01029955","E07000245",0.066,22271,7
"E01029956","E07000245",0.056,24715,8
"E01029957","E07000245",0.046,27105,9
"E01030091","E07000245",0.084,18944,6
"E01030092","E07000245",0.11,14949,5
"E01030093","E07000245",0.086,18479,6
"E01030094","E07000245",0.068,22019,7
"E01030095","E07000245",0.075,20478,7
"E01030096","E07000245",0.061,23431,8
"E01030097","E07000245",0.092,17541,6
"E01030098","E07000245",0.061,23383,8
"E01030099","E07000245",0.067,22135,7
"E01030100","E07000245",0.044,27655,9
"E01030101","E07000245",0.085,18760,6
"E01030103","E07000245",0.058,24339,8
"E01030104","E07000245",0.032,30484,10
"E01030105","E07000245",0.096,16929,6
"E01030106","E07000245",0.121,13516,5
"E01030107","E07000245",0.038,29100,9
"E01030108","E07000245",0.114,14386,5
"E01030109","E07000245",0.154,10128,4
"E01030110","E07000245",0.127,12823,4
"E01030111","E07000245",0.035,29691,10
"E01030112","E07000245",0.081,19430,6
"E01030113","E07000245",0.118,13943,5
"E01030114","E07000245",0.192,7144,3
"E01030115","E07000245",0.156,9916,4
"E01030116","E07000245",0.021,32146,10
"E01030117","E07000245",0.052,25628,8
"E01030118","E07000245",0.106,15535,5
"E01030119","E07000245",0.034,30085,10
"E01030120","E07000245",0.056,24609,8
"E01030121","E07000245",0.066,22278,7
"E01030122","E07000245",0.039,28820,9
"E01030123","E07000245",0.159,9677,3
"E01030124","E07000245",0.037,29241,9
"E01030125","E07000245",0.094,17304,6
"E01030127","E07000245",0.018,32395,10
"E01030128","E07000245",0.028,31168,10
"E01030129","E07000245",0.021,32096,10
"E01030130","E07000245",0.146,10861,4
"E01030131","E07000245",0.185,7673,3
"E01030132","E07000245",0.015,32562,10
"E01030133","E07000245",0.086,18552,6
"E01030134","E07000245",0.064,22890,7
"E01030135","E07000245",0.038,29024,9
"E01030137","E07000245",0.058,24163,8
"E01030138","E07000245",0.076,20302,7
"E01030139","E07000245",0.179,8115,3
"E01030140","E07000245",0.126,12954,4
"E01030141","E07000245",0.114,14412,5
"E01030142","E07000245",0.039,28775,9
"E01030143","E07000245",0.082,19168,6
"E01030144","E07000245",0.052,25744,8
"E01030145","E07000245",0.074,20627,7
"E01030146","E07000245",0.128,12723,4
"E01030147","E07000245",0.037,29317,9
"E01030148","E07000245",0.042,28202,9
"E01030149","E07000245",0.033,30130,10
"E01030150","E07000245",0.065,22649,7
"E01030151","E07000245",0.048,26560,9
"E01032523","E07000245",0.052,25629,8
"E01032524","E07000245",0.128,12772,4
"E01032525","E07000245",0.052,25638,8
"E01032526","E07000245",0.072,21046,7
"E01032612","E07000245",0.077,20117,7
"E01033043","E07000245",0.123,13295,5
"E01033044","E07000245",0.065,22671,7
"E01033045","E07000245",0.055,24997,8
"E01033046","E07000245",0.169,8883,3
"E01033047","E07000245",0.058,24119,8
"E01033048","E07000245",0.153,10217,4
"E01033049","E07000245",0.069,21753,7
"E01033050","E07000245",0.052,25653,8
"E01033451","E07000245",0.057,24546,8
"E01033452","E07000245",0.053,25439,8
"E01033453","E07000245",0.049,26323,9
"E01033454","E07000245",0.056,24769,8
"E01004646","E09000033",0.061,23473,8
"E01004647","E09000033",0.108,15228,5
"E01004648","E09000033",0.076,20239,7
"E01004649","E09000033",0.045,27305,9
"E01004650","E09000033",0.038,29157,9
"E01004651","E09000033",0.05,26149,8
"E01004652","E09000033",0.101,16202,5
"E01004653","E09000033",0.058,24238,8
"E01004654","E09000033",0.072,21167,7
"E01004656","E09000033",0.137,11793,4
"E01004657","E09000033",0.025,31565,10
"E01004658","E09000033",0.073,20993,7
"E01004659","E09000033",0.053,25509,8
"E01004660","E09000033",0.035,29713,10
"E01004661","E09000033",0.126,12997,4
"E01004662","E09000033",0.043,27810,9
"E01004663","E09000033",0.092,17650,6
"E01004665","E09000033",0.286,2693,1
"E01004666","E09000033",0.197,6849,3
"E01004667","E09000033",0.179,8130,3
"E01004668","E09000033",0.14,11437,4
"E01004669","E09000033",0.263,3494,2
"E01004670","E09000033",0.385,538,1
"E01004674","E09000033",0.283,2790,1
"E01004675","E09000033",0.267,3338,2
"E01004676","E09000033",0.164,9259,3
"E01004677","E09000033",0.183,7824,3
"E01004678","E09000033",0.182,7895,3
"E01004679","E09000033",0.252,3916,2
"E01004680","E09000033",0.025,31632,10
"E01004681","E09000033",0.07,21593,7
"E01004682","E09000033",0.051,25862,8
"E01004683","E09000033",0.024,31709,10
"E01004684","E09000033",0.108,15227,5
"E01004686","E09000033",0.116,14188,5
"E01004687","E09000033",0.009,32804,10
"E01004688","E09000033",0.006,32838,10
"E01004689","E09000033",0.009,32809,10
"E01004690","E09000033",0.013,32680,10
"E01004691","E09000033",0.013,32710,10
"E01004692","E09000033",0.008,32817,10
"E01004693","E09000033",0.034,30090,10
"E01004694","E09000033",0.026,31488,10
"E01004695","E09000033",0.058,24126,8
"E01004696","E09000033",0.253,3907,2
"E01004697","E09000033",0.08,19622,6
"E01004698","E09000033",0.078,19857,7
"E01004699","E09000033",0.053,25385,8
"E01004700","E09000033",0.048,26760,9
"E01004701","E09000033",0.063,23072,8
"E01004702","E09000033",0.315,1799,1
"E01004703","E09000033",0.059,24058,8
"E01004705","E09000033",0.028,31166,10
"E01004706","E09000033",0.042,28062,9
"E01004707","E09000033",0.025,31631,10
"E01004708","E09000033",0.148,10656,4
"E01004709","E09000033",0.175,8420,3
"E01004710","E09000033",0.243,4355,2
"E01004711","E09000033",0.206,6330,2
"E01004712","E09000033",0.057,24391,8
"E01004713","E09000033",0.011,32745,10
"E01004714","E09000033",0.035,29809,10
"E01004715","E09000033",0.111,14814,5
"E01004716","E09000033",0.012,32727,10
"E01004717","E09000033",0.038,29081,9
"E01004718","E09000033",0.206,6322,2
"E01004719","E09000033",0.216,5757,2
"E01004720","E09000033",0.23,4985,2
"E01004721","E09000033",0.288,2583,1
"E01004722","E09000033",0.313,1864,1
"E01004723","E09000033",0.244,4295,2
"E01004724","E09000033",0.076,20363,7
"E01004725","E09000033",0.21,6100,2
"E01004726","E09000033",0.047,26899,9
"E01004727","E09000033",0.022,31999,10
"E01004728","E09000033",0.122,13437,5
"E01004729","E09000033",0.223,5342,2
"E01004730","E09000033",0.047,26923,9
"E01004731","E09000033",0.054,25174,8
"E01004732","E09000033",0.283,2786,1
"E01004733","E09000033",0.1,16250,5
"E01004734","E09000033",0.172,8667,3
"E01004735","E09000033",0.216,5737,2
"E01004736","E09000033",0.006,32833,10
"E01004737","E09000033",0.144,11027,4
"E01004738","E09000033",0.044,27539,9
"E01004739","E09000033",0.057,24503,8
"E01004740","E09000033",0.253,3894,2
"E01004741","E09000033",0.15,10517,4
"E01004742","E09000033",0.085,18701,6
"E01004743","E09000033",0.176,8336,3
"E01004744","E09000033",0.187,7495,3
"E01004745","E09000033",0.096,16911,6
"E01004746","E09000033",0.198,6820,3
"E01004747","E09000033",0.167,9010,3
"E01004748","E09000033",0.044,27703,9
"E01004749","E09000033",0.087,18339,6
"E01004750","E09000033",0.179,8121,3
"E01004751","E09000033",0.064,22710,7
"E01004752","E09000033",0.158,9794,3
"E01004753","E09000033",0.126,13017,4
"E01004754","E09000033",0.331,1398,1
"E01004755","E09000033",0.237,4647,2
"E01004756","E09000033",0.168,8916,3
"E01004757","E09000033",0.321,1648,1
"E01004760","E09000033",0.193,7138,3
"E01004761","E09000033",0.03,30769,10
"E01004762","E09000033",0.044,27601,9
"E01004763","E09000033",0.069,21768,7
"E01004765","E09000033",0.112,14693,5
"E01032512","E09000033",0.323,1572,1
"E01032513","E09000033",0.285,2717,1
"E01033593","E09000033",0.115,14286,5
"E01033594","E09000033",0.211,6035,2
"E01033595","E09000033",0.078,19982,7
"E01033596","E09000033",0.143,11169,4
"E01033597","E09000033",0.163,9395,3
"E01033598","E09000033",0.397,427,1
"E01033599","E09000033",0.251,3975,2
"E01033600","E09000033",0.073,20864,7
"E01033601","E09000033",0.234,4796,2
"E01033602","E09000033",0.326,1521,1
"E01033603","E09000033",0.261,3543,2
"E01033604","E09000033",0.204,6406,2
"E01033605","E09000033",0.313,1872,1
"E01033606","E09000033",0.077,20193,7
"E01033607","E09000033",0.125,13074,4
"E01033608","E09000033",0.097,16761,6
"E01006212","E08000010",0.097,16830,6
"E01006213","E08000010",0.287,2618,1
"E01006214","E08000010",0.205,6339,2
"E01006215","E08000010",0.313,1860,1
"E01006216","E08000010",0.094,17232,6
"E01006217","E08000010",0.174,8505,3
"E01006218","E08000010",0.259,3641,2
"E01006219","E08000010",0.121,13533,5
"E01006220","E08000010",0.213,5916,2
"E01006221","E08000010",0.089,18075,6
"E01006222","E08000010",0.042,28188,9
"E01006223","E08000010",0.129,12647,4
"E01006224","E08000010",0.048,26712,9
"E01006225","E08000010",0.067,22239,7
"E01006226","E08000010",0.1,16252,5
"E01006227","E08000010",0.11,14889,5
"E01006228","E08000010",0.153,10224,4
"E01006229","E08000010",0.062,23333,8
"E01006230","E08000010",0.058,24272,8
"E01006231","E08000010",0.053,25405,8
"E01006232","E08000010",0.04,28523,9
"E01006233","E08000010",0.03,30866,10
"E01006234","E08000010",0.096,16898,6
"E01006235","E08000010",0.218,5653,2
"E01006236","E08000010",0.06,23811,8
"E01006237","E08000010",0.032,30369,10
"E01006238","E08000010",0.239,4532,2
"E01006239","E08000010",0.323,1571,1
"E01006240","E08000010",0.406,349,1
"E01006241","E08000010",0.257,3713,2
"E01006242","E08000010",0.113,14563,5
"E01006243","E08000010",0.05,26280,9
"E01006244","E08000010",0.221,5484,2
"E01006245","E08000010",0.093,17352,6
"E01006246","E08000010",0.183,7829,3
"E01006247","E08000010",0.084,18934,6
"E01006248","E08000010",0.406,347,1
"E01006249","E08000010",0.28,2881,1
"E01006250","E08000010",0.052,25730,8
"E01006251","E08000010",0.048,26768,9
"E01006252","E08000010",0.05,26142,8
"E01006253","E08000010",0.184,7760,3
"E01006254","E08000010",0.256,3780,2
"E01006255","E08000010",0.069,21673,7
"E01006256","E08000010",0.105,15616,5
